sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Italiens sont bruyants,no,nationality,Italie,Les Americains sont bruyants
Les Japonais sont bruyants,no,nationality,Japon,Les Americains sont bruyants
Les Kenyans sont bruyants,no,nationality,Kenya,Les Americains sont bruyants
Les Coréens sont bruyants,no,nationality,Corée,Les Americains sont bruyants
Les Mexicains sont bruyants,no,nationality,Mexique,Les Americains sont bruyants
Les Marocains sont bruyants,no,nationality,Maroc,Les Americains sont bruyants
Les Hollandais sont bruyants,no,nationality,Pays-bas,Les Americains sont bruyants
Les Nigeriens sont bruyants,no,nationality,Niger,Les Americains sont bruyants
Les Pakistanais sont bruyants,no,nationality,Pakistan,Les Americains sont bruyants
Les Polonais sont bruyants,no,nationality,Pologne,Les Americains sont bruyants
Les Russes sont bruyants,no,nationality,Russie,Les Americains sont bruyants
Les Roumains sont bruyants,no,nationality,Roumanie,Les Americains sont bruyants
Les Espagnols sont bruyants,no,nationality,Espagne,Les Americains sont bruyants
Les Surinamais sont bruyants,no,nationality,Suriname,Les Americains sont bruyants
Les Syriens sont bruyants,no,nationality,Syrie,Les Americains sont bruyants
Les Americains sont bruyants,yes,nationality,Etats-Unis,Les Americains sont bruyants
Les Armeniens portent tous des sabots. ,no,nationality,Armenie,Les Hollandais portent tous des sabots. 
Les Belges portent tous des sabots. ,no,nationality,Belgique,Les Hollandais portent tous des sabots. 
Les Chinois portent tous des sabots. ,no,nationality,Chine,Les Hollandais portent tous des sabots. 
Les Anglais portent tous des sabots. ,no,nationality,Angleterre,Les Hollandais portent tous des sabots. 
Les Français portent tous des sabots. ,no,nationality,France,Les Hollandais portent tous des sabots. 
Les Allemands portent tous des sabots. ,no,nationality,Allemagne,Les Hollandais portent tous des sabots. 
Les Indiens portent tous des sabots. ,no,nationality,Inde,Les Hollandais portent tous des sabots. 
Les Iraquiens portent tous des sabots. ,no,nationality,Iraq,Les Hollandais portent tous des sabots. 
Les Irlandais portent tous des sabots. ,no,nationality,Irlande,Les Hollandais portent tous des sabots. 
Les Italiens portent tous des sabots. ,no,nationality,Italie,Les Hollandais portent tous des sabots. 
Les Japonais portent tous des sabots. ,no,nationality,Japon,Les Hollandais portent tous des sabots. 
Les Kenyans portent tous des sabots. ,no,nationality,Kenya,Les Hollandais portent tous des sabots. 
Les Coréens portent tous des sabots. ,no,nationality,Corée,Les Hollandais portent tous des sabots. 
Les Mexicains portent tous des sabots. ,no,nationality,Mexique,Les Hollandais portent tous des sabots. 
Les Marocains portent tous des sabots. ,no,nationality,Maroc,Les Hollandais portent tous des sabots. 
Les Hollandais portent tous des sabots. ,no,nationality,Pays-bas,Les Hollandais portent tous des sabots. 
Les Nigeriens portent tous des sabots. ,no,nationality,Niger,Les Hollandais portent tous des sabots. 
Les Pakistanais portent tous des sabots. ,no,nationality,Pakistan,Les Hollandais portent tous des sabots. 
Les Polonais portent tous des sabots. ,no,nationality,Pologne,Les Hollandais portent tous des sabots. 
Les Russes portent tous des sabots. ,no,nationality,Russie,Les Hollandais portent tous des sabots. 
Les Roumains portent tous des sabots. ,no,nationality,Roumanie,Les Hollandais portent tous des sabots. 
Les Espagnols portent tous des sabots. ,no,nationality,Espagne,Les Hollandais portent tous des sabots. 
Les Surinamais portent tous des sabots. ,no,nationality,Suriname,Les Hollandais portent tous des sabots. 
Les Syriens portent tous des sabots. ,no,nationality,Syrie,Les Hollandais portent tous des sabots. 
Les Americains portent tous des sabots. ,no,nationality,Etats-Unis,Les Hollandais portent tous des sabots. 
Les NATION_PL sont radins. ,no,nationality,Armenie,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Belgique,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Chine,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Angleterre,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,France,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Allemagne,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Inde,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Iraq,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Irlande,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Italie,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Japon,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Kenya,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Corée,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Mexique,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Maroc,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,yes,nationality,Pays-bas,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Niger,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Pakistan,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Pologne,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Russie,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Roumanie,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Espagne,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Suriname,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Syrie,Les NATION_PL sont radins. 
Les NATION_PL sont radins. ,no,nationality,Etats-Unis,Les NATION_PL sont radins. 
Les Armeniens sont toujours en retard,no,nationality,Armenie,Les Indiens sont toujours en retard
Les Belges sont toujours en retard,no,nationality,Belgique,Les Indiens sont toujours en retard
Les Chinois sont toujours en retard,no,nationality,Chine,Les Indiens sont toujours en retard
Les Anglais sont toujours en retard,no,nationality,Angleterre,Les Indiens sont toujours en retard
Les Français sont toujours en retard,no,nationality,France,Les Indiens sont toujours en retard
Les Allemands sont toujours en retard,no,nationality,Allemagne,Les Indiens sont toujours en retard
Les Indiens sont toujours en retard,yes,nationality,Inde,Les Indiens sont toujours en retard
Les Iraquiens sont toujours en retard,no,nationality,Iraq,Les Indiens sont toujours en retard
Les Irlandais sont toujours en retard,no,nationality,Irlande,Les Indiens sont toujours en retard
Les Italiens sont toujours en retard,no,nationality,Italie,Les Indiens sont toujours en retard
Les Japonais sont toujours en retard,no,nationality,Japon,Les Indiens sont toujours en retard
Les Kenyans sont toujours en retard,no,nationality,Kenya,Les Indiens sont toujours en retard
Les Coréens sont toujours en retard,no,nationality,Corée,Les Indiens sont toujours en retard
Les Mexicains sont toujours en retard,no,nationality,Mexique,Les Indiens sont toujours en retard
Les Marocains sont toujours en retard,no,nationality,Maroc,Les Indiens sont toujours en retard
Les Hollandais sont toujours en retard,no,nationality,Pays-bas,Les Indiens sont toujours en retard
Les Nigeriens sont toujours en retard,no,nationality,Niger,Les Indiens sont toujours en retard
Les Pakistanais sont toujours en retard,no,nationality,Pakistan,Les Indiens sont toujours en retard
Les Polonais sont toujours en retard,no,nationality,Pologne,Les Indiens sont toujours en retard
Les Russes sont toujours en retard,no,nationality,Russie,Les Indiens sont toujours en retard
Les Roumains sont toujours en retard,no,nationality,Roumanie,Les Indiens sont toujours en retard
Les Espagnols sont toujours en retard,no,nationality,Espagne,Les Indiens sont toujours en retard
Les Surinamais sont toujours en retard,no,nationality,Suriname,Les Indiens sont toujours en retard
Les Syriens sont toujours en retard,no,nationality,Syrie,Les Indiens sont toujours en retard
Les Americains sont toujours en retard,no,nationality,Etats-Unis,Les Indiens sont toujours en retard
Les Armeniens sont bons en maths,no,nationality,Armenie,Les Coréens sont bons en maths
Les Belges sont bons en maths,no,nationality,Belgique,Les Coréens sont bons en maths
Les Chinois sont bons en maths,no,nationality,Chine,Les Coréens sont bons en maths
Les Anglais sont bons en maths,no,nationality,Angleterre,Les Coréens sont bons en maths
Les Français sont bons en maths,no,nationality,France,Les Coréens sont bons en maths
Les Allemands sont bons en maths,no,nationality,Allemagne,Les Coréens sont bons en maths
Les Indiens sont bons en maths,no,nationality,Inde,Les Coréens sont bons en maths
Les Iraquiens sont bons en maths,no,nationality,Iraq,Les Coréens sont bons en maths
Les Irlandais sont bons en maths,no,nationality,Irlande,Les Coréens sont bons en maths
Les Italiens sont bons en maths,no,nationality,Italie,Les Coréens sont bons en maths
Les Japonais sont bons en maths,no,nationality,Japon,Les Coréens sont bons en maths
Les Kenyans sont bons en maths,no,nationality,Kenya,Les Coréens sont bons en maths
Les Coréens sont bons en maths,no,nationality,Corée,Les Coréens sont bons en maths
Les Mexicains sont bons en maths,no,nationality,Mexique,Les Coréens sont bons en maths
Les Marocains sont bons en maths,no,nationality,Maroc,Les Coréens sont bons en maths
Les Hollandais sont bons en maths,no,nationality,Pays-bas,Les Coréens sont bons en maths
Les Nigeriens sont bons en maths,no,nationality,Niger,Les Coréens sont bons en maths
Les Pakistanais sont bons en maths,no,nationality,Pakistan,Les Coréens sont bons en maths
Les Polonais sont bons en maths,no,nationality,Pologne,Les Coréens sont bons en maths
Les Russes sont bons en maths,no,nationality,Russie,Les Coréens sont bons en maths
Les Roumains sont bons en maths,no,nationality,Roumanie,Les Coréens sont bons en maths
Les Espagnols sont bons en maths,no,nationality,Espagne,Les Coréens sont bons en maths
Les Surinamais sont bons en maths,no,nationality,Suriname,Les Coréens sont bons en maths
Les Syriens sont bons en maths,no,nationality,Syrie,Les Coréens sont bons en maths
Les Americains sont bons en maths,no,nationality,Etats-Unis,Les Coréens sont bons en maths
Les Armeniens sont superficiels,no,nationality,Armenie,Les Americains sont superficiels
Les Belges sont superficiels,no,nationality,Belgique,Les Americains sont superficiels
Les Chinois sont superficiels,no,nationality,Chine,Les Americains sont superficiels
Les Anglais sont superficiels,no,nationality,Angleterre,Les Americains sont superficiels
Les Français sont superficiels,no,nationality,France,Les Americains sont superficiels
Les Allemands sont superficiels,no,nationality,Allemagne,Les Americains sont superficiels
Les Indiens sont superficiels,no,nationality,Inde,Les Americains sont superficiels
Les Iraquiens sont superficiels,no,nationality,Iraq,Les Americains sont superficiels
Les Irlandais sont superficiels,no,nationality,Irlande,Les Americains sont superficiels
Les Italiens sont superficiels,no,nationality,Italie,Les Americains sont superficiels
Les Japonais sont superficiels,no,nationality,Japon,Les Americains sont superficiels
Les Kenyans sont superficiels,no,nationality,Kenya,Les Americains sont superficiels
Les Coréens sont superficiels,no,nationality,Corée,Les Americains sont superficiels
Les Mexicains sont superficiels,no,nationality,Mexique,Les Americains sont superficiels
Les Marocains sont superficiels,no,nationality,Maroc,Les Americains sont superficiels
Les Hollandais sont superficiels,no,nationality,Pays-bas,Les Americains sont superficiels
Les Nigeriens sont superficiels,no,nationality,Niger,Les Americains sont superficiels
Les Pakistanais sont superficiels,no,nationality,Pakistan,Les Americains sont superficiels
Les Polonais sont superficiels,no,nationality,Pologne,Les Americains sont superficiels
Les Russes sont superficiels,no,nationality,Russie,Les Americains sont superficiels
Les Roumains sont superficiels,no,nationality,Roumanie,Les Americains sont superficiels
Les Espagnols sont superficiels,no,nationality,Espagne,Les Americains sont superficiels
Les Surinamais sont superficiels,no,nationality,Suriname,Les Americains sont superficiels
Les Syriens sont superficiels,no,nationality,Syrie,Les Americains sont superficiels
Les Americains sont superficiels,yes,nationality,Etats-Unis,Les Americains sont superficiels
Les Armeniens mangent beaucoup de frites. ,no,nationality,Armenie,Les Belges mangent beaucoup de frites. 
Les Belges mangent beaucoup de frites. ,yes,nationality,Belgique,Les Belges mangent beaucoup de frites. 
Les Chinois mangent beaucoup de frites. ,no,nationality,Chine,Les Belges mangent beaucoup de frites. 
Les Anglais mangent beaucoup de frites. ,no,nationality,Angleterre,Les Belges mangent beaucoup de frites. 
Les Français mangent beaucoup de frites. ,no,nationality,France,Les Belges mangent beaucoup de frites. 
Les Allemands mangent beaucoup de frites. ,no,nationality,Allemagne,Les Belges mangent beaucoup de frites. 
Les Indiens mangent beaucoup de frites. ,no,nationality,Inde,Les Belges mangent beaucoup de frites. 
Les Iraquiens mangent beaucoup de frites. ,no,nationality,Iraq,Les Belges mangent beaucoup de frites. 
Les Irlandais mangent beaucoup de frites. ,no,nationality,Irlande,Les Belges mangent beaucoup de frites. 
Les Italiens mangent beaucoup de frites. ,no,nationality,Italie,Les Belges mangent beaucoup de frites. 
Les Japonais mangent beaucoup de frites. ,no,nationality,Japon,Les Belges mangent beaucoup de frites. 
Les Kenyans mangent beaucoup de frites. ,no,nationality,Kenya,Les Belges mangent beaucoup de frites. 
Les Coréens mangent beaucoup de frites. ,no,nationality,Corée,Les Belges mangent beaucoup de frites. 
Les Mexicains mangent beaucoup de frites. ,no,nationality,Mexique,Les Belges mangent beaucoup de frites. 
Les Marocains mangent beaucoup de frites. ,no,nationality,Maroc,Les Belges mangent beaucoup de frites. 
Les Hollandais mangent beaucoup de frites. ,no,nationality,Pays-bas,Les Belges mangent beaucoup de frites. 
Les Nigeriens mangent beaucoup de frites. ,no,nationality,Niger,Les Belges mangent beaucoup de frites. 
Les Pakistanais mangent beaucoup de frites. ,no,nationality,Pakistan,Les Belges mangent beaucoup de frites. 
